network,n_nodes,out_degree,weight_regime,reciprocity,mc_struct_mean,mc_struct_std,mc_null_random_mean,mc_null_random_std,mc_p_value,mc_cohens_d,mc_p_fmt,kr_struct_mean,kr_struct_std,kr_null_random_mean,kr_null_random_std,kr_p_value,kr_cohens_d,kr_p_fmt
HM,64,10,random_narrow,0.8000,9.7446,0.3423,9.1201,0.2412,0.0000,2.3949,<0.0001,5.7000,0.4583,4.9800,0.0600,0.0000,2.2032,<0.0001
HM,64,10,random_narrow,0.9000,9.5802,0.3192,9.0656,0.2405,0.0000,2.0153,<0.0001,5.5800,0.4936,4.9680,0.0835,0.0000,1.7290,<0.0001
HM,64,10,random_narrow,1.0000,9.4668,0.3250,8.9813,0.2412,0.0000,1.8886,<0.0001,5.5800,0.4936,4.9760,0.0650,0.0000,1.7159,<0.0001
HM,64,10,random_broad,0.0000,14.1012,0.8431,14.1406,0.9303,0.5359,-0.0429,0.536,9.9200,0.8681,9.6760,0.4541,0.0844,0.3522,0.084
HM,64,10,random_broad,0.1000,13.8572,0.9873,14.0082,1.0989,0.0441,-0.1397,<0.05,9.3600,1.0726,9.4080,0.4849,0.7759,-0.0577,0.776
HM,64,10,random_broad,0.2000,13.5300,1.2068,13.8039,1.1625,0.0007,-0.2342,<0.001,8.9800,0.9485,9.3200,0.4850,0.0277,-0.4514,<0.05
HM,64,10,random_broad,0.3000,13.8134,1.1504,13.6316,1.1544,0.0232,0.1575,<0.05,9.3800,1.1470,9.1840,0.4977,0.2752,0.2217,0.275
HM,64,10,random_broad,0.4000,13.2588,1.1192,13.5870,1.1068,0.0000,-0.2960,<0.0001,8.9000,1.0817,9.1560,0.3780,0.1210,-0.3160,0.121
HM,64,10,random_broad,0.5000,13.2706,1.1221,13.1680,1.3802,0.2702,0.0765,0.270,9.0200,0.9693,8.7520,0.6676,0.1142,0.3220,0.114
HM,64,10,random_broad,0.6000,12.8970,1.2899,13.1614,1.3661,0.0049,-0.1953,<0.01,8.7800,1.2213,8.7920,0.4647,0.9489,-0.0130,0.949
HM,64,10,random_broad,0.7000,13.2484,1.1872,13.1019,1.3736,0.1164,0.1089,0.116,8.9200,1.0553,8.7800,0.5841,0.4185,0.1642,0.418
HM,64,10,random_broad,0.8000,13.1084,1.1880,12.9955,1.2072,0.1766,0.0937,0.177,8.9400,1.1386,8.6040,0.4791,0.0598,0.3847,0.060
HM,64,10,random_broad,0.9000,12.7048,1.2385,12.8284,1.2871,0.1635,-0.0966,0.164,8.5000,1.2369,8.5520,0.6457,0.7947,-0.0527,0.795
HM,64,10,random_broad,1.0000,12.7711,1.3258,12.7372,1.2152,0.6924,0.0274,0.692,8.5800,1.2663,8.4160,0.4173,0.3913,0.1739,0.391
HM,64,10,adjusted_narrow,0.0000,9.7949,0.2580,9.5304,0.2254,0.0000,1.1445,<0.0001,5.3200,0.4665,5.0200,0.1000,0.0000,0.8893,<0.0001
HM,64,10,adjusted_narrow,0.1000,9.8628,0.2570,9.5008,0.2268,0.0000,1.5599,<0.0001,5.3800,0.4854,5.0120,0.1089,0.0000,1.0462,<0.0001
HM,64,10,adjusted_narrow,0.2000,9.8537,0.2788,9.4380,0.2342,0.0000,1.7163,<0.0001,5.4400,0.4964,5.0240,0.1106,0.0000,1.1568,<0.0001
HM,64,10,adjusted_narrow,0.3000,9.8706,0.2876,9.3638,0.2420,0.0000,2.0261,<0.0001,5.4800,0.4996,5.0000,0.1131,0.0000,1.3252,<0.0001
HM,64,10,adjusted_narrow,0.4000,9.8387,0.3236,9.3027,0.2307,0.0000,2.1565,<0.0001,5.7200,0.4915,5.0080,0.0796,0.0000,2.0222,<0.0001
HM,64,10,adjusted_narrow,0.5000,9.8050,0.3424,9.2368,0.2335,0.0000,2.2297,<0.0001,5.7400,0.4386,4.9880,0.0739,0.0000,2.3909,<0.0001
HM,64,10,adjusted_narrow,0.6000,9.7374,0.3697,9.1625,0.2421,0.0000,2.1484,<0.0001,5.7400,0.4386,4.9720,0.0801,0.0000,2.4359,<0.0001
HM,64,10,adjusted_narrow,0.7000,9.6807,0.3450,9.0896,0.2294,0.0000,2.3430,<0.0001,5.6200,0.4854,4.9840,0.0784,0.0000,1.8293,<0.0001
HM,64,10,adjusted_narrow,0.8000,9.6040,0.3381,9.0168,0.2374,0.0000,2.2859,<0.0001,5.6400,0.5200,4.9840,0.0674,0.0000,1.7693,<0.0001
HM,64,10,adjusted_narrow,0.9000,9.4994,0.3264,8.9624,0.2385,0.0000,2.1038,<0.0001,5.4400,0.5352,4.9720,0.0694,0.0000,1.2265,<0.0001
HM,64,10,adjusted_narrow,1.0000,9.5330,0.3422,9.1419,0.2777,0.0000,1.3515,<0.0001,5.5600,0.5352,4.9800,0.0721,0.0000,1.5190,<0.0001
HM,64,10,adjusted_broad,0.0000,14.0188,0.8279,14.1445,0.9238,0.0460,-0.1384,<0.05,9.9200,0.8681,9.6760,0.4541,0.0844,0.3522,0.084
HM,64,10,adjusted_broad,0.1000,13.1123,1.5055,13.4801,1.5714,0.0007,-0.2357,<0.001,8.6800,1.3482,8.9520,0.6935,0.2121,-0.2537,0.212
HM,64,10,adjusted_broad,0.2000,12.6325,1.5259,12.5839,1.7467,0.6821,0.0284,0.682,8.3200,1.2238,8.3880,0.7002,0.7364,-0.0682,0.736
HM,64,10,adjusted_broad,0.3000,12.2712,1.8217,12.2266,1.7557,0.7161,0.0252,0.716,7.9000,1.4036,8.0800,0.4883,0.3986,-0.1713,0.399
HM,64,10,adjusted_broad,0.4000,11.1944,1.5999,11.8365,1.6165,0.0000,-0.3979,<0.0001,7.1600,1.3170,7.7720,0.5810,0.0037,-0.6013,<0.01
HM,64,10,adjusted_broad,0.5000,10.9849,1.6336,10.6841,1.7803,0.0136,0.1712,<0.05,7.2000,1.2329,6.9880,0.6253,0.2857,0.2169,0.286
HM,64,10,adjusted_broad,0.6000,10.3561,1.5259,10.7637,1.7478,0.0006,-0.2380,<0.001,6.6800,1.0666,7.0560,0.5974,0.0338,-0.4350,<0.05
HM,64,10,adjusted_broad,0.7000,10.7610,1.3368,10.4977,1.6076,0.0154,0.1682,<0.05,7.1200,1.0323,6.8720,0.5639,0.1432,0.2982,0.143
HM,64,10,adjusted_broad,0.8000,10.1440,1.2973,10.0013,1.5389,0.1706,0.0950,0.171,6.6200,1.0371,6.5560,0.4653,0.6943,0.0796,0.694
HM,64,10,adjusted_broad,0.9000,9.8188,1.5540,9.6888,1.5819,0.2346,0.0824,0.235,6.4600,1.0623,6.3160,0.4949,0.3918,0.1738,0.392
HM,64,10,adjusted_broad,1.0000,8.4295,1.6251,8.7614,1.6141,0.0031,-0.2054,<0.01,5.4800,1.0998,5.7320,0.4692,0.1434,-0.2980,0.143
HM,128,6,binary,0.0000,12.4776,0.2915,11.9990,0.2198,0.0000,2.0518,<0.0001,6.9600,0.3980,6.1920,0.2038,0.0000,2.4290,<0.0001
HM,128,6,binary,0.1000,12.3078,0.2911,11.9083,0.2213,0.0000,1.7043,<0.0001,7.0800,0.3370,6.1040,0.1455,0.0000,3.7596,<0.0001
HM,128,6,binary,0.2000,11.9802,0.3396,11.7502,0.2198,0.0000,0.9434,<0.0001,7.1600,0.4630,6.0480,0.1360,0.0000,3.2587,<0.0001
HM,128,6,binary,0.3000,11.7271,0.3230,11.5985,0.2270,0.0000,0.5237,<0.0001,7.0400,0.4454,6.0120,0.0739,0.0000,3.2199,<0.0001
HM,128,6,binary,0.4000,11.5512,0.2913,11.4709,0.2495,0.0000,0.3128,<0.0001,6.9200,0.4400,5.9840,0.0880,0.0000,2.9500,<0.0001
HM,128,6,binary,0.5000,11.3622,0.3441,11.3075,0.2490,0.0032,0.2047,<0.01,6.8000,0.4472,5.9920,0.0688,0.0000,2.5254,<0.0001
HM,128,6,binary,0.6000,11.1530,0.3064,11.1634,0.2489,0.5665,-0.0398,0.566,6.8400,0.4176,5.9920,0.0392,0.0000,2.8591,<0.0001
HM,128,6,binary,0.7000,11.0110,0.3610,11.0280,0.2615,0.3818,-0.0607,0.382,6.9000,0.3000,5.9880,0.0621,0.0000,4.2100,<0.0001
HM,128,6,binary,0.8000,10.8597,0.3341,10.8683,0.2621,0.6534,-0.0311,0.653,6.7200,0.4490,5.9640,0.0768,0.0000,2.3471,<0.0001
HM,128,6,binary,0.9000,10.7254,0.3304,10.7114,0.2736,0.4779,0.0492,0.478,6.6600,0.4737,5.9800,0.0721,0.0000,2.0070,<0.0001
HM,128,6,binary,1.0000,10.5641,0.3131,10.5745,0.2766,0.5959,-0.0368,0.596,6.4400,0.4964,5.9800,0.0721,0.0000,1.2969,<0.0001
HM,128,6,random_narrow,0.0000,12.9908,0.3261,12.6011,0.2472,0.0000,1.4881,<0.0001,7.0600,0.3105,6.5880,0.2414,0.0000,1.6974,<0.0001
HM,128,6,random_narrow,0.1000,12.7653,0.3596,12.4828,0.2521,0.0000,1.0353,<0.0001,7.0800,0.4400,6.4960,0.2010,0.0000,1.7074,<0.0001
HM,128,6,random_narrow,0.2000,12.5575,0.3585,12.3274,0.2580,0.0000,0.8301,<0.0001,7.0800,0.3370,6.3840,0.2587,0.0000,2.3165,<0.0001
HM,128,6,random_narrow,0.3000,12.3394,0.3362,12.1578,0.2661,0.0000,0.6508,<0.0001,6.9400,0.4200,6.3080,0.2235,0.0000,1.8787,<0.0001
HM,128,6,random_narrow,0.4000,12.1286,0.3135,12.0188,0.2719,0.0000,0.3930,<0.0001,6.8800,0.4308,6.2280,0.2079,0.0000,1.9276,<0.0001
HM,128,6,random_narrow,0.5000,11.9563,0.3372,11.8580,0.2795,0.0000,0.3390,<0.0001,6.8000,0.4899,6.1520,0.1900,0.0000,1.7441,<0.0001
HM,128,6,random_narrow,0.6000,11.7174,0.3476,11.7090,0.2770,0.6793,0.0287,0.679,6.7600,0.4271,6.0440,0.1152,0.0000,2.2891,<0.0001
HM,128,6,random_narrow,0.7000,11.5669,0.3914,11.5815,0.2787,0.4831,-0.0486,0.483,6.6400,0.4800,6.0160,0.0967,0.0000,1.8023,<0.0001
HM,128,6,random_narrow,0.8000,11.3861,0.3654,11.3924,0.2938,0.7662,-0.0206,0.766,6.6000,0.4899,6.0080,0.1055,0.0000,1.6706,<0.0001
HM,128,6,random_narrow,0.9000,11.2762,0.3418,11.2595,0.2881,0.4191,0.0560,0.419,6.4600,0.4984,5.9720,0.0981,0.0000,1.3587,<0.0001
HM,128,6,random_narrow,1.0000,11.1060,0.3876,11.1083,0.2929,0.9157,-0.0073,0.916,6.2600,0.4386,5.9840,0.0967,0.0000,0.8690,<0.0001
HM,128,6,random_broad,0.0000,17.0259,1.8496,17.6208,1.6420,0.0000,-0.3545,<0.0001,14.6800,2.5957,14.8200,0.9349,0.7232,-0.0718,0.723
HM,128,6,random_broad,0.1000,16.2946,1.8334,16.7894,2.2482,0.0011,-0.2265,<0.01,13.1600,2.5406,13.8240,1.0273,0.0930,-0.3427,0.093
HM,128,6,random_broad,0.2000,15.2628,2.1440,16.1727,2.2285,0.0000,-0.4108,<0.0001,12.1800,2.7618,13.0160,1.2930,0.0579,-0.3877,0.058
HM,128,6,random_broad,0.3000,14.5525,2.3890,15.3571,2.4542,0.0000,-0.3293,<0.0001,10.9600,2.8842,12.1480,1.1763,0.0089,-0.5394,<0.01
HM,128,6,random_broad,0.4000,14.4349,2.1231,15.0852,2.5266,0.0001,-0.2639,<0.001,10.8600,2.2892,11.8160,1.1149,0.0100,-0.5310,<0.01
HM,128,6,random_broad,0.5000,13.9870,2.5111,14.4113,2.3411,0.0099,-0.1790,<0.01,10.3400,2.6428,11.0480,0.9638,0.0812,-0.3559,0.081
HM,128,6,random_broad,0.6000,13.9670,1.6065,14.1638,2.2413,0.1867,-0.0916,0.187,10.4600,2.1653,10.8920,1.0794,0.2143,-0.2525,0.214
HM,128,6,random_broad,0.7000,13.4021,2.0198,13.5836,2.4179,0.2667,-0.0770,0.267,9.6800,2.3532,10.2880,1.1914,0.1098,-0.3260,0.110
HM,128,6,random_broad,0.8000,12.6812,2.1001,13.3341,2.3057,0.0000,-0.2873,<0.0001,9.6600,2.4707,9.9520,1.1863,0.4576,-0.1507,0.458
HM,128,6,random_broad,0.9000,12.9720,1.9218,13.1150,2.1407,0.3274,-0.0679,0.327,9.3600,2.2606,9.8160,1.0283,0.2017,-0.2597,0.202
HM,128,6,random_broad,1.0000,13.1073,2.0354,12.7960,2.1390,0.0345,0.1467,<0.05,9.9600,2.5687,9.4080,1.0284,0.1657,0.2821,0.166
HM,128,6,adjusted_narrow,0.0000,12.9740,0.3128,12.6020,0.2511,0.0000,1.4175,<0.0001,7.0600,0.3105,6.5880,0.2414,0.0000,1.6974,<0.0001
HM,128,6,adjusted_narrow,0.1000,12.7200,0.3214,12.4644,0.2483,0.0000,0.9760,<0.0001,7.0600,0.4200,6.4560,0.2334,0.0000,1.7778,<0.0001
HM,128,6,adjusted_narrow,0.2000,12.4018,0.3815,12.2660,0.2537,0.0000,0.4867,<0.0001,7.0800,0.2713,6.3160,0.2335,0.0000,3.0183,<0.0001
HM,128,6,adjusted_narrow,0.3000,12.1743,0.3417,12.0760,0.2747,0.0000,0.3426,<0.0001,6.9200,0.3919,6.2560,0.2080,0.0000,2.1164,<0.0001
HM,128,6,adjusted_narrow,0.4000,11.9411,0.3527,11.8941,0.2719,0.0183,0.1637,<0.05,6.7600,0.4271,6.2120,0.2016,0.0000,1.6409,<0.0001
HM,128,6,adjusted_narrow,0.5000,11.7594,0.3685,11.7140,0.2820,0.0283,0.1522,<0.05,6.7400,0.5219,6.1240,0.1739,0.0000,1.5836,<0.0001
HM,128,6,adjusted_narrow,0.6000,11.5548,0.3308,11.5500,0.2807,0.8090,0.0168,0.809,6.5800,0.4936,6.0200,0.1000,0.0000,1.5726,<0.0001
HM,128,6,adjusted_narrow,0.7000,11.3857,0.3943,11.4078,0.2969,0.3125,-0.0701,0.313,6.5600,0.5352,5.9880,0.0739,0.0000,1.4974,<0.0001
HM,128,6,adjusted_narrow,0.8000,11.2279,0.3427,11.2273,0.3018,0.9785,0.0019,0.979,6.5200,0.4996,6.0000,0.1131,0.0000,1.4356,<0.0001
HM,128,6,adjusted_narrow,0.9000,11.0781,0.3668,11.1037,0.2993,0.2363,-0.0821,0.236,6.3000,0.5000,5.9880,0.0739,0.0000,0.8730,<0.0001
HM,128,6,adjusted_narrow,1.0000,11.1595,0.4243,11.2934,0.3622,0.0000,-0.3586,<0.0001,6.4000,0.5292,6.0960,0.1843,0.0003,0.7672,<0.001
HM,128,6,adjusted_broad,0.0000,17.0372,1.8171,17.6396,1.6492,0.0000,-0.3589,<0.0001,14.6800,2.5957,14.8200,0.9349,0.7232,-0.0718,0.723
HM,128,6,adjusted_broad,0.1000,13.5463,2.5386,13.7689,2.8141,0.2466,-0.0804,0.247,9.7800,2.6705,10.3200,1.2027,0.1999,-0.2607,0.200
HM,128,6,adjusted_broad,0.2000,11.5703,2.0133,12.2529,2.3458,0.0000,-0.2976,<0.0001,8.1400,1.8548,8.7840,0.9870,0.0344,-0.4335,<0.05
HM,128,6,adjusted_broad,0.3000,11.0610,1.8618,11.4585,2.1025,0.0055,-0.1926,<0.01,7.8200,1.5709,8.0720,0.8283,0.3230,-0.2007,0.323
HM,128,6,adjusted_broad,0.4000,10.8710,1.6978,10.9643,1.8719,0.4659,-0.0506,0.466,7.5800,1.4573,7.6520,0.7142,0.7568,-0.0627,0.757
HM,128,6,adjusted_broad,0.5000,10.6376,1.8107,10.4536,1.6452,0.1132,0.1099,0.113,7.2000,1.5232,7.1520,0.6294,0.8389,0.0412,0.839
HM,128,6,adjusted_broad,0.6000,10.4298,1.4039,10.3799,1.6104,0.6486,0.0316,0.649,7.1600,1.3321,7.0800,0.4833,0.6936,0.0798,0.694
HM,128,6,adjusted_broad,0.7000,9.9836,1.4984,9.9206,1.5367,0.5527,0.0412,0.553,6.7600,1.1236,6.6000,0.4833,0.3621,0.1850,0.362
HM,128,6,adjusted_broad,0.8000,9.2405,1.3394,9.6986,1.5352,0.0000,-0.3045,<0.0001,6.2200,1.0255,6.4320,0.5548,0.2061,-0.2571,0.206
HM,128,6,adjusted_broad,0.9000,9.5436,1.5795,9.3745,1.6485,0.1364,0.1033,0.136,6.3000,1.1533,6.2680,0.4658,0.8574,0.0364,0.857
HM,128,6,adjusted_broad,1.0000,8.6105,1.6671,8.1917,1.7685,0.0006,0.2390,<0.001,5.6600,1.1065,5.5920,0.4979,0.6957,0.0793,0.696
HM,128,10,binary,0.0000,10.2490,0.2289,9.6531,0.1768,0.0000,3.1957,<0.0001,5.5400,0.4984,4.9880,0.0475,0.0000,1.5592,<0.0001
HM,128,10,binary,0.1000,10.2257,0.2893,9.6363,0.1732,0.0000,2.9870,<0.0001,5.5600,0.4964,4.9800,0.0600,0.0000,1.6405,<0.0001
HM,128,10,binary,0.2000,10.2661,0.2555,9.5861,0.1785,0.0000,3.5159,<0.0001,5.6600,0.4737,4.9720,0.0694,0.0000,2.0323,<0.0001
HM,128,10,binary,0.3000,10.1754,0.3097,9.5075,0.1739,0.0000,3.2925,<0.0001,5.8000,0.4000,4.9560,0.1219,0.0000,2.8544,<0.0001
HM,128,10,binary,0.4000,9.9951,0.3240,9.4351,0.2019,0.0000,2.4693,<0.0001,5.9400,0.2375,4.9720,0.0694,0.0000,5.5330,<0.0001
HM,128,10,binary,0.5000,9.8054,0.2787,9.3812,0.1925,0.0000,2.0274,<0.0001,5.9400,0.3105,4.9640,0.0866,0.0000,4.2820,<0.0001
HM,128,10,binary,0.6000,9.6797,0.3384,9.3031,0.1899,0.0000,1.6997,<0.0001,5.9800,0.1400,4.9560,0.0920,0.0000,8.6445,<0.0001
HM,128,10,binary,0.7000,9.5779,0.3399,9.2268,0.1921,0.0000,1.5705,<0.0001,5.8800,0.3250,4.9800,0.0600,0.0000,3.8516,<0.0001
HM,128,10,binary,0.8000,9.4887,0.3408,9.1766,0.1913,0.0000,1.3983,<0.0001,5.8800,0.3250,4.9600,0.0894,0.0000,3.8602,<0.0001
HM,128,10,binary,0.9000,9.4432,0.3322,9.0781,0.2000,0.0000,1.6057,<0.0001,5.8600,0.3470,4.9520,0.1024,0.0000,3.5493,<0.0001
HM,128,10,binary,1.0000,9.4062,0.3048,9.0038,0.1973,0.0000,1.8386,<0.0001,5.7800,0.4142,4.9720,0.0694,0.0000,2.7206,<0.0001
HM,128,10,random_narrow,0.0000,10.6205,0.2055,10.1531,0.1751,0.0000,2.5890,<0.0001,5.9400,0.2375,5.1560,0.1971,0.0000,3.5923,<0.0001
HM,128,10,random_narrow,0.1000,10.6458,0.2293,10.1043,0.1724,0.0000,2.9573,<0.0001,5.9000,0.3000,5.1240,0.1692,0.0000,3.1863,<0.0001
HM,128,10,random_narrow,0.2000,10.6772,0.2271,10.0284,0.1787,0.0000,3.4590,<0.0001,5.9800,0.1400,5.0720,0.1429,0.0000,6.4192,<0.0001
HM,128,10,random_narrow,0.3000,10.5987,0.2515,9.9648,0.1684,0.0000,3.4293,<0.0001,6.0000,0.0000,5.0680,0.1529,0.0000,6.0958,<0.0001
HM,128,10,random_narrow,0.4000,10.5995,0.2755,9.8956,0.1774,0.0000,3.5714,<0.0001,6.0000,0.2828,5.0320,0.1348,0.0000,4.3691,<0.0001
HM,128,10,random_narrow,0.5000,10.4803,0.2829,9.8425,0.1799,0.0000,3.1776,<0.0001,6.0600,0.3693,5.0160,0.1592,0.0000,3.6711,<0.0001
HM,128,10,random_narrow,0.6000,10.3485,0.2841,9.7614,0.1857,0.0000,2.8587,<0.0001,6.1200,0.4308,5.0000,0.1058,0.0000,3.5704,<0.0001
HM,128,10,random_narrow,0.7000,10.2478,0.2948,9.6808,0.1814,0.0000,2.7715,<0.0001,5.9200,0.3370,4.9800,0.1000,0.0000,3.7812,<0.0001
HM,128,10,random_narrow,0.8000,10.1492,0.3078,9.6356,0.1875,0.0000,2.4192,<0.0001,6.0400,0.2800,4.9840,0.0674,0.0000,5.1854,<0.0001
HM,128,10,random_narrow,0.9000,10.0834,0.2909,9.5533,0.1952,0.0000,2.4756,<0.0001,5.9400,0.2375,4.9840,0.0784,0.0000,5.4061,<0.0001
HM,128,10,random_narrow,1.0000,10.0096,0.2935,9.4717,0.1929,0.0000,2.5259,<0.0001,5.8200,0.3842,4.9600,0.0894,0.0000,3.0832,<0.0001
HM,128,10,random_broad,0.0000,16.1736,1.0782,16.4393,1.1087,0.0005,-0.2407,<0.001,11.8200,1.5452,12.0680,0.6866,0.3071,-0.2074,0.307
HM,128,10,random_broad,0.1000,15.6755,1.4164,16.0731,1.3146,0.0000,-0.2985,<0.0001,11.1400,1.8112,11.6000,0.5441,0.0918,-0.3440,0.092
HM,128,10,random_broad,0.2000,15.2425,1.5376,15.7041,1.3697,0.0000,-0.3300,<0.0001,11.1000,1.7916,11.1120,0.7388,0.9655,-0.0088,0.966
HM,128,10,random_broad,0.3000,15.1242,1.6799,15.5419,1.4916,0.0001,-0.2740,<0.0001,10.5600,1.8128,10.9320,0.7027,0.1836,-0.2706,0.184
HM,128,10,random_broad,0.4000,14.8505,1.5859,15.2478,1.5558,0.0002,-0.2545,<0.001,10.3600,1.5461,10.8080,0.7652,0.0721,-0.3673,0.072
HM,128,10,random_broad,0.5000,14.3141,1.8040,14.9130,1.7152,0.0000,-0.3462,<0.0001,9.9200,2.0084,10.4800,0.8119,0.0734,-0.3656,0.073
HM,128,10,random_broad,0.6000,13.9928,1.8597,14.5518,1.7648,0.0000,-0.3138,<0.0001,9.6400,1.7862,10.2200,0.7972,0.0405,-0.4193,<0.05
HM,128,10,random_broad,0.7000,13.9192,1.5509,14.4817,1.6409,0.0000,-0.3459,<0.0001,9.5800,1.6863,10.1760,0.7701,0.0267,-0.4547,<0.05
HM,128,10,random_broad,0.8000,13.4380,1.8368,14.2950,1.7064,0.0000,-0.4958,<0.0001,9.3600,1.6942,10.1240,0.6740,0.0042,-0.5926,<0.01
HM,128,10,random_broad,0.9000,13.9295,1.3147,14.0157,1.7610,0.4636,-0.0508,0.464,9.4600,1.4312,9.8160,0.8293,0.1351,-0.3044,0.135
HM,128,10,random_broad,1.0000,13.7260,1.6966,13.5979,1.7433,0.2875,0.0738,0.288,9.4800,1.5778,9.4080,0.8736,0.7805,0.0565,0.780
HM,128,10,adjusted_narrow,0.0000,10.6350,0.2100,10.1402,0.1737,0.0000,2.7449,<0.0001,5.8000,0.4000,5.1880,0.1976,0.0000,1.9399,<0.0001
HM,128,10,adjusted_narrow,0.1000,10.6207,0.2186,10.0877,0.1697,0.0000,2.9813,<0.0001,5.8600,0.3470,5.1400,0.1562,0.0000,2.6759,<0.0001
HM,128,10,adjusted_narrow,0.2000,10.6004,0.2367,10.0111,0.1791,0.0000,3.1036,<0.0001,5.8400,0.3666,5.0640,0.1411,0.0000,2.7938,<0.0001
HM,128,10,adjusted_narrow,0.3000,10.5588,0.2616,9.9387,0.1732,0.0000,3.2515,<0.0001,5.9000,0.3000,5.1000,0.1612,0.0000,3.3218,<0.0001
HM,128,10,adjusted_narrow,0.4000,10.4554,0.2757,9.8562,0.1824,0.0000,2.9819,<0.0001,5.9000,0.4123,5.0440,0.1512,0.0000,2.7565,<0.0001
HM,128,10,adjusted_narrow,0.5000,10.3274,0.3036,9.7607,0.1842,0.0000,2.7135,<0.0001,6.0000,0.4000,5.0080,0.1055,0.0000,3.3912,<0.0001
HM,128,10,adjusted_narrow,0.6000,10.1938,0.2787,9.6854,0.1916,0.0000,2.4371,<0.0001,5.8800,0.4308,4.9880,0.1351,0.0000,2.7939,<0.0001
HM,128,10,adjusted_narrow,0.7000,10.1256,0.3332,9.5903,0.1865,0.0000,2.4574,<0.0001,6.0200,0.2441,5.0000,0.0800,0.0000,5.6149,<0.0001
HM,128,10,adjusted_narrow,0.8000,9.9825,0.3184,9.5287,0.1933,0.0000,2.0711,<0.0001,5.9800,0.3736,4.9840,0.0967,0.0000,3.6497,<0.0001
HM,128,10,adjusted_narrow,0.9000,9.9136,0.2899,9.4557,0.1982,0.0000,2.1184,<0.0001,5.8400,0.3666,4.9760,0.0763,0.0000,3.2630,<0.0001
HM,128,10,adjusted_narrow,1.0000,10.1393,0.3136,9.7177,0.2497,0.0000,1.6128,<0.0001,5.8800,0.3250,5.1320,0.1580,0.0000,2.9274,<0.0001
HM,128,10,adjusted_broad,0.0000,16.1887,1.1115,16.4568,1.0956,0.0004,-0.2441,<0.001,11.8200,1.5452,12.0680,0.6866,0.3071,-0.2074,0.307
HM,128,10,adjusted_broad,0.1000,14.5414,1.9797,14.4937,2.4101,0.7689,0.0204,0.769,10.0000,1.9391,10.2480,0.8686,0.4159,-0.1651,0.416
HM,128,10,adjusted_broad,0.2000,12.8950,2.4034,13.2310,2.2790,0.0353,-0.1461,<0.05,8.7200,2.2631,9.0720,0.9447,0.3175,-0.2030,0.317
HM,128,10,adjusted_broad,0.3000,12.2654,2.3040,12.5117,2.1314,0.1004,-0.1140,0.100,8.0800,1.8851,8.5640,0.9539,0.1120,-0.3240,0.112
HM,128,10,adjusted_broad,0.4000,11.7562,1.9232,11.9325,1.9149,0.1847,-0.0920,0.185,7.9400,1.6421,8.1560,0.7841,0.4080,-0.1679,0.408
HM,128,10,adjusted_broad,0.5000,10.8736,1.7927,11.1387,1.7517,0.0299,-0.1507,<0.05,7.1600,1.4193,7.4440,0.6540,0.2063,-0.2570,0.206
HM,128,10,adjusted_broad,0.6000,10.7975,1.8008,10.6351,1.6877,0.1701,0.0952,0.170,7.0400,1.2800,7.1480,0.6284,0.5972,-0.1071,0.597
HM,128,10,adjusted_broad,0.7000,10.5247,1.4463,10.4798,1.4656,0.6582,0.0307,0.658,6.8400,1.0837,6.9400,0.5173,0.5613,-0.1178,0.561
HM,128,10,adjusted_broad,0.8000,9.8282,1.7454,10.3096,1.4218,0.0000,-0.3251,<0.0001,6.3200,1.2400,6.9400,0.4441,0.0014,-0.6657,<0.01
HM,128,10,adjusted_broad,0.9000,9.8836,1.2448,9.7376,1.4588,0.1400,0.1024,0.140,6.5600,0.9415,6.4960,0.4422,0.6676,0.0870,0.668
HM,128,10,adjusted_broad,1.0000,8.4663,1.4904,8.3033,1.5725,0.1318,0.1045,0.132,5.7000,0.9434,5.6280,0.5307,0.6425,0.0941,0.643
HM,256,6,binary,0.0000,13.0946,0.2398,12.7112,0.1729,0.0000,2.0649,<0.0001,7.3800,0.4854,6.3200,0.2263,0.0000,2.7992,<0.0001
HM,256,6,binary,0.1000,12.6996,0.2439,12.6048,0.1730,0.0000,0.5079,<0.0001,7.6600,0.4737,6.2480,0.1723,0.0000,3.9614,<0.0001
HM,256,6,binary,0.2000,12.3314,0.2455,12.4118,0.1787,0.0000,-0.4200,<0.0001,7.7000,0.4583,6.1120,0.1608,0.0000,4.6243,<0.0001
HM,256,6,binary,0.3000,12.0047,0.2697,12.1983,0.1820,0.0000,-0.9718,<0.0001,7.5400,0.4984,6.0360,0.1308,0.0000,4.1279,<0.0001
HM,256,6,binary,0.4000,11.8349,0.2583,12.0063,0.1926,0.0000,-0.8360,<0.0001,7.5600,0.5352,6.0160,0.0880,0.0000,4.0261,<0.0001
HM,256,6,binary,0.5000,11.5565,0.2840,11.7828,0.1968,0.0000,-1.0587,<0.0001,7.3400,0.5142,6.0000,0.0693,0.0000,3.6524,<0.0001
HM,256,6,binary,0.6000,11.4334,0.2482,11.6112,0.1994,0.0000,-0.8538,<0.0001,7.3400,0.5517,6.0000,0.0400,0.0000,3.4258,<0.0001
HM,256,6,binary,0.7000,11.1355,0.2802,11.3846,0.2155,0.0000,-1.0947,<0.0001,7.0800,0.5231,5.9840,0.0543,0.0000,2.9474,<0.0001
